ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Confidence,R_Discreet,R_Effectiveness,R_Efficiency,R_Explanation,R_Intentuse,R_Satisfaction,R_Transparency,R_Trust,R_Useful,,,,,,,,,,,,0
3137ONMDKH11V43AMIBZMYBUMRSGEM,"People are jerks, if you need a ride or something let me know.",A82RLSJJXBKE8,female,native,18-25,moderately,A1PAMVTKGCXSWQ,male,native,18-25,3,10,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,you should look for another job,A2MMMYB7AE5RQN,male,native,26-35,slightly,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,you should look for another job,A1QSTGFG23OZHT,female,native,18-25,moderately,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,you should look for another job,A27M4UQJMN22N4,male,native,18-25,slightly,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Calm down,AQVXVMX61864S,male,native,26-35,extremely,A39Q4SNT7SRK94,male,native,26-35,2,4,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Calm down,A1ZRK6K5JUPJAV,male,native,36-45,moderately,A39Q4SNT7SRK94,male,native,26-35,2,4,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Calm down,A82RLSJJXBKE8,female,native,18-25,slightly,A39Q4SNT7SRK94,male,native,26-35,2,4,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, you don't need him anyway! You deserve much better.",A17HFDRWYZL1CD,male,native,18-25,moderately,ATIAMDY7P54P,female,native,56-65,2,3,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, you don't need him anyway! You deserve much better.",AL5YST63LLYWK,female,native,26-35,very,ATIAMDY7P54P,female,native,56-65,2,3,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, you don't need him anyway! You deserve much better.",A82RLSJJXBKE8,female,native,18-25,moderately,ATIAMDY7P54P,female,native,56-65,2,3,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Nah dude, don't worry, they're warm.",A2PZB9LF450MVX,female,native,26-35,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,11,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Nah dude, don't worry, they're warm.",A24RQ4RYIXXRZU,female,native,46-55,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,11,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Nah dude, don't worry, they're warm.",A19D89YNO9Z52K,female,native,18-25,none,A1PAMVTKGCXSWQ,male,native,18-25,0,11,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm sorry if I made you angry! I was just being sarcastic.,A19LVWX8ZLO6CS,male,native,36-45,very,ATIAMDY7P54P,female,native,56-65,3,6,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm sorry if I made you angry! I was just being sarcastic.,A3HGU6NO6U38IN,female,native,26-35,none,ATIAMDY7P54P,female,native,56-65,3,6,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm sorry if I made you angry! I was just being sarcastic.,A2BIZNP74JU80U,female,native,36-45,very,ATIAMDY7P54P,female,native,56-65,3,6,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.",A104V8NZIQFN2F,male,native,36-45,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,12,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.",A3Q9MCOULHCS4S,female,profession,36-45,none,A1PAMVTKGCXSWQ,male,native,18-25,0,12,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.",ADLF8HVS3C7IL,male,native,18-25,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,12,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm so sorry to hear about you getting laid off.,AL5YST63LLYWK,female,native,26-35,very,ATIAMDY7P54P,female,native,56-65,3,7,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm so sorry to hear about you getting laid off.,A2T11H7YI7QPGD,male,native,26-35,slightly,ATIAMDY7P54P,female,native,56-65,3,7,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'm so sorry to hear about you getting laid off.,A19LVWX8ZLO6CS,male,native,36-45,very,ATIAMDY7P54P,female,native,56-65,3,7,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Okay, I'll see you soon.",AD317NO9623GZ,female,native,36-45,none,ATIAMDY7P54P,female,native,56-65,3,8,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Okay, I'll see you soon.",AFNED08Y4A2WP,male,native,18-25,slightly,ATIAMDY7P54P,female,native,56-65,3,8,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Okay, I'll see you soon.",A1OFPROOWWSHUF,male,native,26-35,moderately,ATIAMDY7P54P,female,native,56-65,3,8,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Lets hang out to forget about it,A36DY9STE59440,female,native,26-35,slightly,A39Q4SNT7SRK94,male,native,26-35,2,5,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Lets hang out to forget about it,A17HFDRWYZL1CD,male,native,18-25,extremely,A39Q4SNT7SRK94,male,native,26-35,2,5,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Lets hang out to forget about it,AAL9C3HQU74I2,male,native,18-25,moderately,A39Q4SNT7SRK94,male,native,26-35,2,5,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Why couldn't you just tell me?,A3GNQDFPZALU92,male,native,26-35,none,A39Q4SNT7SRK94,male,native,26-35,0,6,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Why couldn't you just tell me?,A3PNCUDQAOHW8H,female,native,46-55,moderately,A39Q4SNT7SRK94,male,native,26-35,0,6,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Why couldn't you just tell me?,A82RLSJJXBKE8,female,native,18-25,moderately,A39Q4SNT7SRK94,male,native,26-35,0,6,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah, I don't know what I'm going to do.",A2BIZNP74JU80U,female,native,36-45,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,13,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah, I don't know what I'm going to do.",AD317NO9623GZ,female,native,36-45,slightly,A1PAMVTKGCXSWQ,male,native,18-25,0,13,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Yeah, I don't know what I'm going to do.",A19D89YNO9Z52K,female,native,18-25,moderately,A1PAMVTKGCXSWQ,male,native,18-25,0,13,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,Help with what? What do you need?,A3HGU6NO6U38IN,female,native,26-35,moderately,ATIAMDY7P54P,female,native,56-65,3,9,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,Help with what? What do you need?,A2BIZNP74JU80U,female,native,36-45,none,ATIAMDY7P54P,female,native,56-65,3,9,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,Help with what? What do you need?,AD317NO9623GZ,female,native,36-45,slightly,ATIAMDY7P54P,female,native,56-65,3,9,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,I'm sorry,A27M4UQJMN22N4,male,profession,18-25,none,A39Q4SNT7SRK94,male,native,26-35,0,7,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,I'm sorry,A2KT88CZUYJY6H,female,profession,26-35,moderately,A39Q4SNT7SRK94,male,native,26-35,0,7,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,I'm sorry,A1ZRK6K5JUPJAV,male,native,36-45,very,A39Q4SNT7SRK94,male,native,26-35,0,7,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,What happened? Are you okay?,AQVXVMX61864S,male,native,26-35,moderately,ATIAMDY7P54P,female,native,56-65,3,10,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,What happened? Are you okay?,A19D89YNO9Z52K,female,native,18-25,extremely,ATIAMDY7P54P,female,native,56-65,3,10,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,What happened? Are you okay?,A17HFDRWYZL1CD,male,native,18-25,slightly,ATIAMDY7P54P,female,native,56-65,3,10,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,Always here for you man!,A3Q9MCOULHCS4S,female,profession,36-45,very,A1PAMVTKGCXSWQ,male,native,18-25,0,14,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,Always here for you man!,A19D89YNO9Z52K,female,native,18-25,extremely,A1PAMVTKGCXSWQ,male,native,18-25,0,14,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,Always here for you man!,AD317NO9623GZ,female,native,36-45,slightly,A1PAMVTKGCXSWQ,male,native,18-25,0,14,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.",A3PNCUDQAOHW8H,female,native,46-55,very,A1PAMVTKGCXSWQ,male,native,18-25,0,15,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.",A8Q6WK91ZQPGA,male,native,26-35,very,A1PAMVTKGCXSWQ,male,native,18-25,0,15,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3137ONMDKH11V43AMIBZMYBUMRSGEM,"Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.",A3Q9MCOULHCS4S,female,profession,36-45,very,A1PAMVTKGCXSWQ,male,native,18-25,0,15,HighLow,strongagree,strongagree,agree,agree,strongagree,strongagree,strongagree,agree,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,K yourself,A27M4UQJMN22N4,male,native,18-25,none,A39Q4SNT7SRK94,male,native,26-35,0,8,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,K yourself,A17HFDRWYZL1CD,male,native,18-25,none,A39Q4SNT7SRK94,male,native,26-35,0,8,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,K yourself,AAL9C3HQU74I2,male,native,18-25,none,A39Q4SNT7SRK94,male,native,26-35,0,8,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Oh wow, what should I expect then?",A3P6IXUM1ND35A,male,native,26-35,slightly,A1CH3TODZNQCES,male,native,26-35,1,1,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Oh wow, what should I expect then?",A12EQIULBHM4HJ,female,native,26-35,slightly,A1CH3TODZNQCES,male,native,26-35,1,1,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Oh wow, what should I expect then?",ADLF8HVS3C7IL,male,native,18-25,moderately,A1CH3TODZNQCES,male,native,26-35,1,1,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,"Yeah, what do you need help with?",A3P6IXUM1ND35A,male,native,26-35,moderately,A39Q4SNT7SRK94,male,native,26-35,0,9,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,"Yeah, what do you need help with?",ADLF8HVS3C7IL,male,native,18-25,extremely,A39Q4SNT7SRK94,male,native,26-35,0,9,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,"Yeah, what do you need help with?",A231ZFAME6FLN,female,native,36-45,slightly,A39Q4SNT7SRK94,male,native,26-35,0,9,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"I am so sorry mom, I forgot!",A1B76WYZ47BQJ,male,native,46-55,extremely,A1CH3TODZNQCES,male,native,26-35,1,2,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"I am so sorry mom, I forgot!",A1OFPROOWWSHUF,male,native,26-35,extremely,A1CH3TODZNQCES,male,native,26-35,1,2,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"I am so sorry mom, I forgot!",A2T11H7YI7QPGD,male,native,26-35,moderately,A1CH3TODZNQCES,male,native,26-35,1,2,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'll make sure that i bring them as soon as I get them. You know you can heat them up.,A219VCQZADQ45W,female,native,56-65,slightly,ATIAMDY7P54P,female,native,56-65,0,11,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'll make sure that i bring them as soon as I get them. You know you can heat them up.,AQVXVMX61864S,male,native,26-35,moderately,ATIAMDY7P54P,female,native,56-65,0,11,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,I'll make sure that i bring them as soon as I get them. You know you can heat them up.,AAL9C3HQU74I2,male,native,18-25,slightly,ATIAMDY7P54P,female,native,56-65,0,11,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,You should go home and dry yourself off,AQVXVMX61864S,male,native,26-35,very,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,You should go home and dry yourself off,A2K9NNZQY3MGD3,female,native,56-65,slightly,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,You should go home and dry yourself off,A19D89YNO9Z52K,female,native,18-25,none,A39Q4SNT7SRK94,male,native,26-35,2,3,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"No, I'm not okay and I don't want to talk about it.",A19D89YNO9Z52K,female,native,18-25,slightly,ATIAMDY7P54P,female,native,56-65,0,12,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"No, I'm not okay and I don't want to talk about it.",ADLF8HVS3C7IL,male,native,18-25,none,ATIAMDY7P54P,female,native,56-65,0,12,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"No, I'm not okay and I don't want to talk about it.",A19LVWX8ZLO6CS,male,native,36-45,none,ATIAMDY7P54P,female,native,56-65,0,12,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Don't worry,A82RLSJJXBKE8,female,native,18-25,none,A39Q4SNT7SRK94,male,native,26-35,0,11,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Don't worry,A3HGU6NO6U38IN,female,native,26-35,very,A39Q4SNT7SRK94,male,native,26-35,0,11,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Don't worry,AAL9C3HQU74I2,male,native,18-25,very,A39Q4SNT7SRK94,male,native,26-35,0,11,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Just take some deep breaths, what did he do this time?",A1QSTGFG23OZHT,female,native,18-25,very,A1CH3TODZNQCES,male,native,26-35,1,3,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Just take some deep breaths, what did he do this time?",AL5YST63LLYWK,female,native,26-35,very,A1CH3TODZNQCES,male,native,26-35,1,3,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,"Just take some deep breaths, what did he do this time?",ADLF8HVS3C7IL,male,native,18-25,very,A1CH3TODZNQCES,male,native,26-35,1,3,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, I think we should be able to get more tickets. Let me see what I can do.",A15WCNO32MHBAF,male,native,56-65,moderately,ATIAMDY7P54P,female,native,56-65,2,1,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, I think we should be able to get more tickets. Let me see what I can do.",AAL9C3HQU74I2,male,native,18-25,moderately,ATIAMDY7P54P,female,native,56-65,2,1,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Well, I think we should be able to get more tickets. Let me see what I can do.",A3GNQDFPZALU92,male,native,26-35,very,ATIAMDY7P54P,female,native,56-65,2,1,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Not really,A219VCQZADQ45W,female,native,56-65,slightly,A39Q4SNT7SRK94,male,native,26-35,0,12,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Not really,A19D89YNO9Z52K,female,native,18-25,moderately,A39Q4SNT7SRK94,male,native,26-35,0,12,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2,Not really,A3P6IXUM1ND35A,male,native,26-35,very,A39Q4SNT7SRK94,male,native,26-35,0,12,HighOnly,strongagree,strongagree,strongagree,neutral,strongagree,strongagree,strongagree,strongagree,strongagree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,Well it wasn't me.,A1QSTGFG23OZHT,male,native,18-25,none,A1CH3TODZNQCES,male,native,26-35,1,4,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,Well it wasn't me.,A27M4UQJMN22N4,male,native,18-25,none,A1CH3TODZNQCES,male,native,26-35,1,4,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3WS1NTTKEZ8WQESL3R62JO9ERBIF00,Well it wasn't me.,AQVXVMX61864S,male,native,26-35,slightly,A1CH3TODZNQCES,male,native,26-35,1,4,Default,strongagree,agree,agree,strongagree,agree,strongagree,agree,agree,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Yes, I'll call you at 2pm.",A3Q9MCOULHCS4S,female,profession,36-45,very,ATIAMDY7P54P,female,native,56-65,0,14,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Yes, I'll call you at 2pm.",A1QSTGFG23OZHT,female,native,18-25,none,ATIAMDY7P54P,female,native,56-65,0,14,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO,"Yes, I'll call you at 2pm.",A2JPOXYZM5AJZZ,male,native,36-45,slightly,ATIAMDY7P54P,female,native,56-65,0,14,HighLow,neutral,neutral,neutral,disagree,neutral,agree,agree,neutral,agree,,,,,,,,,,,,
