ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,,,,,,,,,,,,,,,,,,,,,,0
39DD6S19JQ71MLYFCAZO75R0X5VEZU,"I think i`ll take an Uber, so im faster. See you later.",A3U761PEG7MFKT,female,native,36-45,none,A36AXICGRAO900,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
39DD6S19JQ71MLYFCAZO75R0X5VEZU,"I think i`ll take an Uber, so im faster. See you later.",A32V5DY9IYAM4R,female,native,36-45,moderately,A36AXICGRAO900,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3CN4LGXD5YKJPTRHRILSKC67EGXY45,"Sorry, how can make it best for you?",A24DSECWUBZC0Z,male,native,36-45,slightly,A3V6SJ89RQHZ7T,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3CN4LGXD5YKJPTRHRILSKC67EGXY45,"Sorry, how can make it best for you?",A3U761PEG7MFKT,female,native,36-45,extremely,A3V6SJ89RQHZ7T,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3CN4LGXD5YKJPTRHRILSKC67EGXY45,"Sorry, how can make it best for you?",A1H4GJFI4NJWKV,female,native,36-45,moderately,A3V6SJ89RQHZ7T,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3JZQSN0I3R6T1I36HTV54GWUYB8GF7,"So should I still come?? and if so , should I uber or take the bus?",A2S96ZZ70YFPSK,female,native,36-45,none,A1F2EYV2I3OXTL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3JZQSN0I3R6T1I36HTV54GWUYB8GF7,"So should I still come?? and if so , should I uber or take the bus?",A1H4GJFI4NJWKV,female,native,36-45,moderately,A1F2EYV2I3OXTL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3JZQSN0I3R6T1I36HTV54GWUYB8GF7,"So should I still come?? and if so , should I uber or take the bus?",APRBKGIRNIXRW,male,native,26-35,none,A1F2EYV2I3OXTL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3NXNZ5RS1BT17F1SL4RJO7XQWE079H,"Super sorry, are you mad at me?",A1JEMN51X76N2O,female,native,46-55,very,AW6C3PENVNIXT,male,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3NXNZ5RS1BT17F1SL4RJO7XQWE079H,"Super sorry, are you mad at me?",A2S96ZZ70YFPSK,female,native,36-45,very,AW6C3PENVNIXT,male,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3NXNZ5RS1BT17F1SL4RJO7XQWE079H,"Super sorry, are you mad at me?",A3TWIUN2YTYNML,female,native,36-45,extremely,AW6C3PENVNIXT,male,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3OF2M9AATHK48LQP8WAR5045HZIZKK,Your not helping - I will get the bus.,A1H4GJFI4NJWKV,female,native,36-45,none,A25OEXAPBQ2LTA,male,native,56-65,1,8,,,,,,,,,,,,,,,,,,,,,,
3OF2M9AATHK48LQP8WAR5045HZIZKK,Your not helping - I will get the bus.,A20O44S26VN11P,female,native,18-25,none,A25OEXAPBQ2LTA,male,native,56-65,1,8,,,,,,,,,,,,,,,,,,,,,,
3OF2M9AATHK48LQP8WAR5045HZIZKK,Your not helping - I will get the bus.,A2SKVQA1LQCH0M,female,profession,26-35,none,A25OEXAPBQ2LTA,male,native,56-65,1,8,,,,,,,,,,,,,,,,,,,,,,
3PH3VY7DJMTV3LK6XATUTBY0485ZWY,I'll just take the bus.,A32V5DY9IYAM4R,female,native,36-45,slightly,A2MQGU4NZZ8V0H,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3PH3VY7DJMTV3LK6XATUTBY0485ZWY,I'll just take the bus.,A20O44S26VN11P,female,native,18-25,slightly,A2MQGU4NZZ8V0H,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3PH3VY7DJMTV3LK6XATUTBY0485ZWY,I'll just take the bus.,A2Z3I9XW0SHBPY,male,native,46-55,moderately,A2MQGU4NZZ8V0H,male,native,36-45,1,8,,,,,,,,,,,,,,,,,,,,,,
3VFJCI1K40VQ488F8OVZL5AD145RG9,Everything okay? Am I late for something?,A3TWIUN2YTYNML,female,native,36-45,extremely,ASBTT5QU0CX2Z,male,native,18-25,1,8,,,,,,,,,,,,,,,,,,,,,,
3VFJCI1K40VQ488F8OVZL5AD145RG9,Everything okay? Am I late for something?,A2A0M30DSA7ZN,female,native,26-35,none,ASBTT5QU0CX2Z,male,native,18-25,1,8,,,,,,,,,,,,,,,,,,,,,,
3VFJCI1K40VQ488F8OVZL5AD145RG9,Everything okay? Am I late for something?,APRBKGIRNIXRW,male,native,26-35,slightly,ASBTT5QU0CX2Z,male,native,18-25,1,8,,,,,,,,,,,,,,,,,,,,,,
3XM0HYN6NLV78HW9P11MG7PMN5OPEI,"Are you upset with me? If I did, I'm sorry. Your replies are just short.",APRBKGIRNIXRW,male,native,26-35,moderately,A2UEBHLZS4YC2Z,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3XM0HYN6NLV78HW9P11MG7PMN5OPEI,"Are you upset with me? If I did, I'm sorry. Your replies are just short.",A21Q8W5LUFDFUR,male,native,26-35,slightly,A2UEBHLZS4YC2Z,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3XM0HYN6NLV78HW9P11MG7PMN5OPEI,"Are you upset with me? If I did, I'm sorry. Your replies are just short.",A2S96ZZ70YFPSK,female,native,36-45,very,A2UEBHLZS4YC2Z,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA6GCUD,I'll get there as soon as I can,APRBKGIRNIXRW,male,native,26-35,slightly,A36QD4HK0M6PUL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA6GCUD,I'll get there as soon as I can,A33M7EZ72P8TWF,male,native,26-35,slightly,A36QD4HK0M6PUL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3YZ8UPK3VUI53OKRAWUL0PCIA6GCUD,I'll get there as soon as I can,A2CK0OXMPOR9LE,male,native,26-35,slightly,A36QD4HK0M6PUL,female,native,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3Z4XG4ZF49NV8PO9YPP3IAF3EY4X8E,I am thinking I will take Uber because it is more safer and reliable,A27PVIL93ZMY46,female,native,36-45,moderately,A726VAH3Z12JD,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3Z4XG4ZF49NV8PO9YPP3IAF3EY4X8E,I am thinking I will take Uber because it is more safer and reliable,A11T4227GSO6EP,male,profession,26-35,none,A726VAH3Z12JD,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
3Z4XG4ZF49NV8PO9YPP3IAF3EY4X8E,I am thinking I will take Uber because it is more safer and reliable,A2A0M30DSA7ZN,female,native,26-35,moderately,A726VAH3Z12JD,male,profession,26-35,1,8,,,,,,,,,,,,,,,,,,,,,,
38F5OAUN5O8UMLJBJGFB1OVEFSH7HI,"Sure mate, how can I help you?",A2A0M30DSA7ZN,female,native,26-35,moderately,ACIENN0CD2SIJ,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
38F5OAUN5O8UMLJBJGFB1OVEFSH7HI,"Sure mate, how can I help you?",A1H4GJFI4NJWKV,female,native,36-45,slightly,ACIENN0CD2SIJ,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
38F5OAUN5O8UMLJBJGFB1OVEFSH7HI,"Sure mate, how can I help you?",A3MYTEE8WSEQ2Z,male,native,18-25,very,ACIENN0CD2SIJ,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
3BWI6RSP7H5I2BS9TF75GLY1N997EG,"Sure, what is the problem?",A3TWIUN2YTYNML,female,native,36-45,very,A25OEXAPBQ2LTA,male,native,56-65,0,9,,,,,,,,,,,,,,,,,,,,,,
3BWI6RSP7H5I2BS9TF75GLY1N997EG,"Sure, what is the problem?",A36SM7QM8OK3H6,female,native,26-35,slightly,A25OEXAPBQ2LTA,male,native,56-65,0,9,,,,,,,,,,,,,,,,,,,,,,
3BWI6RSP7H5I2BS9TF75GLY1N997EG,"Sure, what is the problem?",APRBKGIRNIXRW,male,native,26-35,slightly,A25OEXAPBQ2LTA,male,native,56-65,0,9,,,,,,,,,,,,,,,,,,,,,,
3DHE4R9OCX790ORUTYGYKX25PCW2GC,"Sorry, I was in class.  What did you need help with?",A2Z3I9XW0SHBPY,male,native,46-55,none,A3R6XIVJSOJU8M,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3DHE4R9OCX790ORUTYGYKX25PCW2GC,"Sorry, I was in class.  What did you need help with?",AQ5RV9HW7U6ID,male,native,18-25,moderately,A3R6XIVJSOJU8M,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3DHE4R9OCX790ORUTYGYKX25PCW2GC,"Sorry, I was in class.  What did you need help with?",A1H4GJFI4NJWKV,female,native,36-45,slightly,A3R6XIVJSOJU8M,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3FIJLY1B6V0ZEVW5KCLSYPAMZ7HPFG,Yes. What do you need help with?,A2S96ZZ70YFPSK,female,native,36-45,slightly,ASBTT5QU0CX2Z,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
3FIJLY1B6V0ZEVW5KCLSYPAMZ7HPFG,Yes. What do you need help with?,A3TWIUN2YTYNML,female,native,36-45,moderately,ASBTT5QU0CX2Z,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
3FIJLY1B6V0ZEVW5KCLSYPAMZ7HPFG,Yes. What do you need help with?,AWYAVVEVO3O6M,male,profession,18-25,moderately,ASBTT5QU0CX2Z,male,native,18-25,0,9,,,,,,,,,,,,,,,,,,,,,,
3I0BTBYZAYH2Q59G8HYQ89GUX77Y0L,"Hello. Yes, I can help you.",AWYAVVEVO3O6M,male,profession,18-25,slightly,A1U512CZ1RHD2W,female,native,46-55,0,9,,,,,,,,,,,,,,,,,,,,,,
3I0BTBYZAYH2Q59G8HYQ89GUX77Y0L,"Hello. Yes, I can help you.",A110KENBXU7SUJ,male,native,46-55,very,A1U512CZ1RHD2W,female,native,46-55,0,9,,,,,,,,,,,,,,,,,,,,,,
3I0BTBYZAYH2Q59G8HYQ89GUX77Y0L,"Hello. Yes, I can help you.",A3U761PEG7MFKT,female,native,36-45,moderately,A1U512CZ1RHD2W,female,native,46-55,0,9,,,,,,,,,,,,,,,,,,,,,,
3IGI0VL648GTHNXL30RQHUE5ROZNOM,Yeah man what do you need help with?,A14M2EERU7E8KD,female,native,26-35,moderately,A1PP6DN7HB6Q9P,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3IGI0VL648GTHNXL30RQHUE5ROZNOM,Yeah man what do you need help with?,A2S96ZZ70YFPSK,female,native,36-45,none,A1PP6DN7HB6Q9P,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3IGI0VL648GTHNXL30RQHUE5ROZNOM,Yeah man what do you need help with?,APRBKGIRNIXRW,male,native,26-35,slightly,A1PP6DN7HB6Q9P,male,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3LRLIPTPER537DIHW4USO7DW8BEAKR,Yes. I'd be happy to provide you with some assistance. How can I help?,A3U761PEG7MFKT,female,native,36-45,none,A1ZT30BGR3266K,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3LRLIPTPER537DIHW4USO7DW8BEAKR,Yes. I'd be happy to provide you with some assistance. How can I help?,A110KENBXU7SUJ,male,native,46-55,moderately,A1ZT30BGR3266K,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3LRLIPTPER537DIHW4USO7DW8BEAKR,Yes. I'd be happy to provide you with some assistance. How can I help?,ACKPIJEXGOL72,male,profession,18-25,very,A1ZT30BGR3266K,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3NPI0JQDAP19X0E6FWQHFTPNQGLTPO,Hi - How can I help you?,A2EZNZ6X58RTNR,male,native,26-35,none,AOPZECGOPQ9TH,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3NPI0JQDAP19X0E6FWQHFTPNQGLTPO,Hi - How can I help you?,A20O44S26VN11P,female,native,18-25,slightly,AOPZECGOPQ9TH,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3NPI0JQDAP19X0E6FWQHFTPNQGLTPO,Hi - How can I help you?,A110KENBXU7SUJ,male,native,46-55,moderately,AOPZECGOPQ9TH,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3OVR4I9USQFAGR0V084Y7Q35FCEQ42,"Hello Jeremy, how can I help you?",AQ5RV9HW7U6ID,male,native,18-25,slightly,AN4B03UMF1N0F,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3OVR4I9USQFAGR0V084Y7Q35FCEQ42,"Hello Jeremy, how can I help you?",AY9S6HCHZ8F1Y,male,native,26-35,moderately,AN4B03UMF1N0F,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3OVR4I9USQFAGR0V084Y7Q35FCEQ42,"Hello Jeremy, how can I help you?",ACKPIJEXGOL72,male,profession,18-25,slightly,AN4B03UMF1N0F,female,native,36-45,0,9,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FNDVT,Hey sorry. Whats up?,A1H4GJFI4NJWKV,female,native,36-45,slightly,AQY83XO3E149M,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FNDVT,Hey sorry. Whats up?,A3TWIUN2YTYNML,female,native,36-45,extremely,AQY83XO3E149M,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9FNDVT,Hey sorry. Whats up?,ACKPIJEXGOL72,male,profession,18-25,none,AQY83XO3E149M,female,native,26-35,0,9,,,,,,,,,,,,,,,,,,,,,,
30ZX6P7VF9RJRQHV1411HAULH1K2JH,"I can help, what's the problem?",A110KENBXU7SUJ,male,native,46-55,moderately,A25OEXAPBQ2LTA,male,native,56-65,1,9,,,,,,,,,,,,,,,,,,,,,,
30ZX6P7VF9RJRQHV1411HAULH1K2JH,"I can help, what's the problem?",A2A0M30DSA7ZN,female,native,26-35,moderately,A25OEXAPBQ2LTA,male,native,56-65,1,9,,,,,,,,,,,,,,,,,,,,,,
30ZX6P7VF9RJRQHV1411HAULH1K2JH,"I can help, what's the problem?",A1LZWU72K42V92,male,native,46-55,moderately,A25OEXAPBQ2LTA,male,native,56-65,1,9,,,,,,,,,,,,,,,,,,,,,,
32Z9ZLUT1MG17RBA02WDCAH95CPOHD,What can I help you with?,A7KLTVEIASF4J,male,native,26-35,moderately,A2U8EBN3IPMJ19,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
32Z9ZLUT1MG17RBA02WDCAH95CPOHD,What can I help you with?,A1JEMN51X76N2O,female,native,46-55,slightly,A2U8EBN3IPMJ19,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
32Z9ZLUT1MG17RBA02WDCAH95CPOHD,What can I help you with?,A3TWIUN2YTYNML,female,native,36-45,extremely,A2U8EBN3IPMJ19,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3F6HPJW4JEW5XAHU83KG60OTJ0E2W3,Sorry didn't have my phone on me. What do you need?,A3MYTEE8WSEQ2Z,male,native,18-25,very,A6Q0BGCVLWLXE,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3F6HPJW4JEW5XAHU83KG60OTJ0E2W3,Sorry didn't have my phone on me. What do you need?,APRBKGIRNIXRW,male,native,26-35,slightly,A6Q0BGCVLWLXE,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3F6HPJW4JEW5XAHU83KG60OTJ0E2W3,Sorry didn't have my phone on me. What do you need?,A3GLMBZSG3VU4P,female,native,18-25,slightly,A6Q0BGCVLWLXE,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3GD6L00D3TT23D5KLXEFSJCXTR7M1Y,"I'm sorry, what can I help you with Jeremy?",ACKPIJEXGOL72,male,profession,18-25,moderately,AN4B03UMF1N0F,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3GD6L00D3TT23D5KLXEFSJCXTR7M1Y,"I'm sorry, what can I help you with Jeremy?",A1H4GJFI4NJWKV,female,native,36-45,none,AN4B03UMF1N0F,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3GD6L00D3TT23D5KLXEFSJCXTR7M1Y,"I'm sorry, what can I help you with Jeremy?",AY9S6HCHZ8F1Y,male,native,26-35,moderately,AN4B03UMF1N0F,female,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3LO69W1SU49F1AD234Y3ZT1EV7BLGY,"Sure, how can i help?",A3TWIUN2YTYNML,female,native,36-45,extremely,A1L62VC27LQKPA,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3LO69W1SU49F1AD234Y3ZT1EV7BLGY,"Sure, how can i help?",A14M2EERU7E8KD,female,native,26-35,extremely,A1L62VC27LQKPA,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3LO69W1SU49F1AD234Y3ZT1EV7BLGY,"Sure, how can i help?",A11T4227GSO6EP,male,profession,26-35,extremely,A1L62VC27LQKPA,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2S2CP1,What can i do for you?,A3MYTEE8WSEQ2Z,male,native,18-25,very,A2XC9QKBZN6PLH,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2S2CP1,What can i do for you?,AY9S6HCHZ8F1Y,male,native,26-35,slightly,A2XC9QKBZN6PLH,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3NJM2BJS4X2SBJCVTAVRQJPJ2S2CP1,What can i do for you?,APRBKGIRNIXRW,male,native,26-35,slightly,A2XC9QKBZN6PLH,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3UWN2HHPUZ18FFPEAH8Z1ZO6ODFSN1,How can I help you Jeremy?,A20O44S26VN11P,female,native,18-25,slightly,A3BP890CXV4UMN,female,native,46-55,1,9,,,,,,,,,,,,,,,,,,,,,,
3UWN2HHPUZ18FFPEAH8Z1ZO6ODFSN1,How can I help you Jeremy?,A35DZ5AAKNOKQ8,female,native,26-35,moderately,A3BP890CXV4UMN,female,native,46-55,1,9,,,,,,,,,,,,,,,,,,,,,,
3UWN2HHPUZ18FFPEAH8Z1ZO6ODFSN1,How can I help you Jeremy?,A1IOMFFEKCWOIT,female,profession,26-35,extremely,A3BP890CXV4UMN,female,native,46-55,1,9,,,,,,,,,,,,,,,,,,,,,,
3VJ40NV2QJJRC0250WD2QTKXG6QOTT,"Hey, sorry.  What's up man?",A2SKVQA1LQCH0M,female,profession,26-35,slightly,A24H4D0R8B7LBM,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3VJ40NV2QJJRC0250WD2QTKXG6QOTT,"Hey, sorry.  What's up man?",A3GLMBZSG3VU4P,female,native,18-25,moderately,A24H4D0R8B7LBM,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3VJ40NV2QJJRC0250WD2QTKXG6QOTT,"Hey, sorry.  What's up man?",A3U761PEG7MFKT,female,native,36-45,moderately,A24H4D0R8B7LBM,male,native,36-45,1,9,,,,,,,,,,,,,,,,,,,,,,
3YDGXNSEO0Q4AN0ZEENYLZI5L1S84Z,What's going on?  Are you ok?,APRBKGIRNIXRW,male,native,26-35,moderately,A8UJNIY9R8S7W,male,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3YDGXNSEO0Q4AN0ZEENYLZI5L1S84Z,What's going on?  Are you ok?,A3TWIUN2YTYNML,female,native,36-45,extremely,A8UJNIY9R8S7W,male,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3YDGXNSEO0Q4AN0ZEENYLZI5L1S84Z,What's going on?  Are you ok?,AWYAVVEVO3O6M,male,profession,18-25,very,A8UJNIY9R8S7W,male,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3YMTUJH0DTCN87SNHCYTCVESZFST4Q,"Sorry, I was working, what do you need?",A110KENBXU7SUJ,male,native,36-45,very,A36QD4HK0M6PUL,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3YMTUJH0DTCN87SNHCYTCVESZFST4Q,"Sorry, I was working, what do you need?",APRBKGIRNIXRW,male,native,26-35,slightly,A36QD4HK0M6PUL,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3YMTUJH0DTCN87SNHCYTCVESZFST4Q,"Sorry, I was working, what do you need?",AYXXCTW7FHTVQ,female,native,46-55,slightly,A36QD4HK0M6PUL,female,native,26-35,1,9,,,,,,,,,,,,,,,,,,,,,,
3BXQMRHWK0UICAWINLOZ3LHU4JAMUT,"wow...that's so unlucky! but yes, next time don't forget your umbrella! or perhaps walk further away from the road!",APRBKGIRNIXRW,male,native,26-35,slightly,AOKCHITXHX8MX,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3BXQMRHWK0UICAWINLOZ3LHU4JAMUT,"wow...that's so unlucky! but yes, next time don't forget your umbrella! or perhaps walk further away from the road!",A1H4GJFI4NJWKV,female,native,36-45,moderately,AOKCHITXHX8MX,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3BXQMRHWK0UICAWINLOZ3LHU4JAMUT,"wow...that's so unlucky! but yes, next time don't forget your umbrella! or perhaps walk further away from the road!",A2A0M30DSA7ZN,female,native,26-35,extremely,AOKCHITXHX8MX,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3CP1TO84PUXBKR2AC2X7G0BGZXR52U,"oh man, that sucks!",APRBKGIRNIXRW,male,native,26-35,slightly,A2ECXGDFC0NJEL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3CP1TO84PUXBKR2AC2X7G0BGZXR52U,"oh man, that sucks!",A1H4GJFI4NJWKV,female,native,36-45,slightly,A2ECXGDFC0NJEL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3CP1TO84PUXBKR2AC2X7G0BGZXR52U,"oh man, that sucks!",A3TWIUN2YTYNML,female,native,36-45,extremely,A2ECXGDFC0NJEL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3FUI0JHJPYUXRUBP2JNJKDIORIY33H,I hate when that happens!,A3TWIUN2YTYNML,female,native,36-45,extremely,A25OEXAPBQ2LTA,male,native,56-65,0,10,,,,,,,,,,,,,,,,,,,,,,
3FUI0JHJPYUXRUBP2JNJKDIORIY33H,I hate when that happens!,A20O44S26VN11P,female,native,18-25,moderately,A25OEXAPBQ2LTA,male,native,56-65,0,10,,,,,,,,,,,,,,,,,,,,,,
3FUI0JHJPYUXRUBP2JNJKDIORIY33H,I hate when that happens!,A14M2EERU7E8KD,female,native,26-35,moderately,A25OEXAPBQ2LTA,male,native,56-65,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O68X670,That's horrible!,A1H4GJFI4NJWKV,female,native,36-45,moderately,A1KGX4IKHV4DLW,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O68X670,That's horrible!,A2A0M30DSA7ZN,female,native,26-35,moderately,A1KGX4IKHV4DLW,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O68X670,That's horrible!,A3TWIUN2YTYNML,female,native,36-45,extremely,A1KGX4IKHV4DLW,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O69867D,Do you need me to come get you?,A24DSECWUBZC0Z,male,native,36-45,very,A36QD4HK0M6PUL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O69867D,Do you need me to come get you?,ACKPIJEXGOL72,male,profession,18-25,moderately,A36QD4HK0M6PUL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3G2UL9A02EAEPWZUNXO74X6O69867D,Do you need me to come get you?,AQ5RV9HW7U6ID,male,native,18-25,very,A36QD4HK0M6PUL,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3KXIR214I5CTO8YAYXEXB852Z1Z24P,Oh no that is awful!!,A2S96ZZ70YFPSK,female,native,36-45,very,A3174YB32Y52W2,female,native,36-45,0,10,,,,,,,,,,,,,,,,,,,,,,
3KXIR214I5CTO8YAYXEXB852Z1Z24P,Oh no that is awful!!,A1JEMN51X76N2O,female,native,46-55,moderately,A3174YB32Y52W2,female,native,36-45,0,10,,,,,,,,,,,,,,,,,,,,,,
3KXIR214I5CTO8YAYXEXB852Z1Z24P,Oh no that is awful!!,A8E99XNOTT390,female,native,36-45,very,A3174YB32Y52W2,female,native,36-45,0,10,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2PV1LWX,Do you need a hug?,A2S96ZZ70YFPSK,female,native,36-45,very,A1L62VC27LQKPA,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2PV1LWX,Do you need a hug?,AY9S6HCHZ8F1Y,male,native,26-35,slightly,A1L62VC27LQKPA,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3ND9UOO81LYBYW32I92LLWN2PV1LWX,Do you need a hug?,APRBKGIRNIXRW,male,native,26-35,slightly,A1L62VC27LQKPA,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3NVC2EB65RVY7X8DR4G9A7E10HBY3W,"sorry to hear that, not much you can do about avoiding it though.",APRBKGIRNIXRW,male,native,26-35,slightly,A2T2039IS9SHNT,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3NVC2EB65RVY7X8DR4G9A7E10HBY3W,"sorry to hear that, not much you can do about avoiding it though.",AJK246UQQ0C7I,female,native,36-45,slightly,A2T2039IS9SHNT,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3NVC2EB65RVY7X8DR4G9A7E10HBY3W,"sorry to hear that, not much you can do about avoiding it though.",A110KENBXU7SUJ,male,native,46-55,slightly,A2T2039IS9SHNT,female,native,18-25,0,10,,,,,,,,,,,,,,,,,,,,,,
3PJUZCGDJ7C57T6BV9JP27TL7W7983,that's the worst!,AWYAVVEVO3O6M,male,profession,18-25,moderately,AQY83XO3E149M,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3PJUZCGDJ7C57T6BV9JP27TL7W7983,that's the worst!,A2S96ZZ70YFPSK,female,native,36-45,slightly,AQY83XO3E149M,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3PJUZCGDJ7C57T6BV9JP27TL7W7983,that's the worst!,AY9S6HCHZ8F1Y,male,native,26-35,moderately,AQY83XO3E149M,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
3TPZPLC3M184YJGC0HKQXGLPWBS3PP,Hopefully you're not far from home so that you can put on something warm and dry.,A1H4GJFI4NJWKV,female,native,36-45,slightly,A1ZT30BGR3266K,female,native,26-35,0,10,,,,,,,,,,,,,,,,,,,,,,
