"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Confidence","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"81","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'll prepare myself","A19D89YNO9Z52K","female","native","18-25",2,"A39Q4SNT7SRK94","male","native","26-35","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"82","3137ONMDKH11V43AMIBZMYBUMRSGEM","What's up, sorry I was asleep.","A19LVWX8ZLO6CS","male","native","36-45",5,"A1PAMVTKGCXSWQ","male","native","18-25","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"83","3137ONMDKH11V43AMIBZMYBUMRSGEM","What's up, sorry I was asleep.","A1BXBRZ187LALK","male","native","36-45",2,"A1PAMVTKGCXSWQ","male","native","18-25","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"84","3137ONMDKH11V43AMIBZMYBUMRSGEM","What's up, sorry I was asleep.","A1Y8KKZE2XHW8X","female","native","26-35",3,"A1PAMVTKGCXSWQ","male","native","18-25","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"85","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","You're grown! I don't understand why you're angry!","A33HA8ENAW2HOV","female","native","18-25",3,"ATIAMDY7P54P","female","native","56-65","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"86","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","You're grown! I don't understand why you're angry!","A1OFPROOWWSHUF","male","native","26-35",3,"ATIAMDY7P54P","female","native","56-65","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"87","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","You're grown! I don't understand why you're angry!","AD317NO9623GZ","female","native","36-45",3,"ATIAMDY7P54P","female","native","56-65","2","4","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"88","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry, I'll clean it up.","A3JY3Y5GWS3SYS","female","native","46-55",5,"A39Q4SNT7SRK94","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"89","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry, I'll clean it up.","A33HA8ENAW2HOV","female","native","18-25",1,"A39Q4SNT7SRK94","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"90","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry, I'll clean it up.","A3Q9MCOULHCS4S","female","profession","36-45",3,"A39Q4SNT7SRK94","male","native","26-35","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"91","3137ONMDKH11V43AMIBZMYBUMRSGEM","People are jerks, if you need a ride or something let me know.","A3MD34XEB4H6JF","female","native","46-55",1,"A1PAMVTKGCXSWQ","male","native","18-25","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"92","3137ONMDKH11V43AMIBZMYBUMRSGEM","People are jerks, if you need a ride or something let me know.","A2MMMYB7AE5RQN","male","native","26-35",1,"A1PAMVTKGCXSWQ","male","native","18-25","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"93","3137ONMDKH11V43AMIBZMYBUMRSGEM","People are jerks, if you need a ride or something let me know.","A82RLSJJXBKE8","female","native","18-25",2,"A1PAMVTKGCXSWQ","male","native","18-25","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"94","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","you should look for another job","A2MMMYB7AE5RQN","male","native","26-35",4,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"95","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","you should look for another job","A1QSTGFG23OZHT","female","native","18-25",2,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"96","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","you should look for another job","A27M4UQJMN22N4","male","native","18-25",4,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"97","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Calm down","AQVXVMX61864S","male","native","26-35",1,"A39Q4SNT7SRK94","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"98","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Calm down","A1ZRK6K5JUPJAV","male","native","36-45",2,"A39Q4SNT7SRK94","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"99","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Calm down","A82RLSJJXBKE8","female","native","18-25",4,"A39Q4SNT7SRK94","male","native","26-35","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"100","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Well, you don't need him anyway! You deserve much better.","A17HFDRWYZL1CD","male","native","18-25",2,"ATIAMDY7P54P","female","native","56-65","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"101","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Well, you don't need him anyway! You deserve much better.","AL5YST63LLYWK","female","native","26-35",5,"ATIAMDY7P54P","female","native","56-65","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"102","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Well, you don't need him anyway! You deserve much better.","A82RLSJJXBKE8","female","native","18-25",2,"ATIAMDY7P54P","female","native","56-65","2","3","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"103","3137ONMDKH11V43AMIBZMYBUMRSGEM","Nah dude, don't worry, they're warm.","A2PZB9LF450MVX","female","native","26-35",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"104","3137ONMDKH11V43AMIBZMYBUMRSGEM","Nah dude, don't worry, they're warm.","A24RQ4RYIXXRZU","female","native","46-55",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"105","3137ONMDKH11V43AMIBZMYBUMRSGEM","Nah dude, don't worry, they're warm.","A19D89YNO9Z52K","female","native","18-25",3,"A1PAMVTKGCXSWQ","male","native","18-25","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"106","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm sorry if I made you angry! I was just being sarcastic.","A19LVWX8ZLO6CS","male","native","36-45",5,"ATIAMDY7P54P","female","native","56-65","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"107","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm sorry if I made you angry! I was just being sarcastic.","A3HGU6NO6U38IN","female","native","26-35",3,"ATIAMDY7P54P","female","native","56-65","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"108","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm sorry if I made you angry! I was just being sarcastic.","A2BIZNP74JU80U","female","native","36-45",5,"ATIAMDY7P54P","female","native","56-65","3","6","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"109","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.","A104V8NZIQFN2F","male","native","36-45",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","12","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"110","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.","A3Q9MCOULHCS4S","female","profession","36-45",3,"A1PAMVTKGCXSWQ","male","native","18-25","0","12","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"111","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah I'm fine, it's not you, I just need some alone time. I'll let you know if I change my mind.","ADLF8HVS3C7IL","male","native","18-25",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","12","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"112","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm so sorry to hear about you getting laid off.","AL5YST63LLYWK","female","native","26-35",5,"ATIAMDY7P54P","female","native","56-65","3","7","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"113","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm so sorry to hear about you getting laid off.","A2T11H7YI7QPGD","male","native","26-35",4,"ATIAMDY7P54P","female","native","56-65","3","7","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"114","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'm so sorry to hear about you getting laid off.","A19LVWX8ZLO6CS","male","native","36-45",5,"ATIAMDY7P54P","female","native","56-65","3","7","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"115","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Okay, I'll see you soon.","AD317NO9623GZ","female","native","36-45",3,"ATIAMDY7P54P","female","native","56-65","3","8","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"116","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Okay, I'll see you soon.","AFNED08Y4A2WP","male","native","18-25",4,"ATIAMDY7P54P","female","native","56-65","3","8","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"117","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Okay, I'll see you soon.","A1OFPROOWWSHUF","male","native","26-35",2,"ATIAMDY7P54P","female","native","56-65","3","8","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"118","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Lets hang out to forget about it","A36DY9STE59440","female","native","26-35",4,"A39Q4SNT7SRK94","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"119","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Lets hang out to forget about it","A17HFDRWYZL1CD","male","native","18-25",1,"A39Q4SNT7SRK94","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"120","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Lets hang out to forget about it","AAL9C3HQU74I2","male","native","18-25",2,"A39Q4SNT7SRK94","male","native","26-35","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"121","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Why couldn't you just tell me?","A3GNQDFPZALU92","male","native","26-35",3,"A39Q4SNT7SRK94","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"122","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Why couldn't you just tell me?","A3PNCUDQAOHW8H","female","native","46-55",2,"A39Q4SNT7SRK94","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"123","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Why couldn't you just tell me?","A82RLSJJXBKE8","female","native","18-25",2,"A39Q4SNT7SRK94","male","native","26-35","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"124","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah, I don't know what I'm going to do.","A2BIZNP74JU80U","female","native","36-45",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","13","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"125","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah, I don't know what I'm going to do.","AD317NO9623GZ","female","native","36-45",4,"A1PAMVTKGCXSWQ","male","native","18-25","0","13","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"126","3137ONMDKH11V43AMIBZMYBUMRSGEM","Yeah, I don't know what I'm going to do.","A19D89YNO9Z52K","female","native","18-25",2,"A1PAMVTKGCXSWQ","male","native","18-25","0","13","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"127","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Help with what? What do you need?","A3HGU6NO6U38IN","female","native","26-35",2,"ATIAMDY7P54P","female","native","56-65","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"128","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Help with what? What do you need?","A2BIZNP74JU80U","female","native","36-45",3,"ATIAMDY7P54P","female","native","56-65","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"129","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","Help with what? What do you need?","AD317NO9623GZ","female","native","36-45",4,"ATIAMDY7P54P","female","native","56-65","3","9","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"130","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry","A27M4UQJMN22N4","male","profession","18-25",3,"A39Q4SNT7SRK94","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"131","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry","A2KT88CZUYJY6H","female","profession","26-35",2,"A39Q4SNT7SRK94","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"132","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","I'm sorry","A1ZRK6K5JUPJAV","male","native","36-45",5,"A39Q4SNT7SRK94","male","native","26-35","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"133","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","What happened? Are you okay?","AQVXVMX61864S","male","native","26-35",2,"ATIAMDY7P54P","female","native","56-65","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"134","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","What happened? Are you okay?","A19D89YNO9Z52K","female","native","18-25",1,"ATIAMDY7P54P","female","native","56-65","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"135","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","What happened? Are you okay?","A17HFDRWYZL1CD","male","native","18-25",4,"ATIAMDY7P54P","female","native","56-65","3","10","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"136","3137ONMDKH11V43AMIBZMYBUMRSGEM","Always here for you man!","A3Q9MCOULHCS4S","female","profession","36-45",5,"A1PAMVTKGCXSWQ","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"137","3137ONMDKH11V43AMIBZMYBUMRSGEM","Always here for you man!","A19D89YNO9Z52K","female","native","18-25",1,"A1PAMVTKGCXSWQ","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"138","3137ONMDKH11V43AMIBZMYBUMRSGEM","Always here for you man!","AD317NO9623GZ","female","native","36-45",4,"A1PAMVTKGCXSWQ","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"139","3137ONMDKH11V43AMIBZMYBUMRSGEM","Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.","A3PNCUDQAOHW8H","female","native","46-55",5,"A1PAMVTKGCXSWQ","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"140","3137ONMDKH11V43AMIBZMYBUMRSGEM","Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.","A8Q6WK91ZQPGA","male","native","26-35",5,"A1PAMVTKGCXSWQ","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"141","3137ONMDKH11V43AMIBZMYBUMRSGEM","Ah, that sucks. I hope you can at least get your wallet back, hopefully your money is still in there.","A3Q9MCOULHCS4S","female","profession","36-45",5,"A1PAMVTKGCXSWQ","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"142","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","K yourself","A27M4UQJMN22N4","male","native","18-25",3,"A39Q4SNT7SRK94","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"143","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","K yourself","A17HFDRWYZL1CD","male","native","18-25",3,"A39Q4SNT7SRK94","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"144","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","K yourself","AAL9C3HQU74I2","male","native","18-25",3,"A39Q4SNT7SRK94","male","native","26-35","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"145","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","Oh wow, what should I expect then?","A3P6IXUM1ND35A","male","native","26-35",4,"A1CH3TODZNQCES","male","native","26-35","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"146","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","Oh wow, what should I expect then?","A12EQIULBHM4HJ","female","native","26-35",4,"A1CH3TODZNQCES","male","native","26-35","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"147","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","Oh wow, what should I expect then?","ADLF8HVS3C7IL","male","native","18-25",2,"A1CH3TODZNQCES","male","native","26-35","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"148","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Yeah, what do you need help with?","A3P6IXUM1ND35A","male","native","26-35",2,"A39Q4SNT7SRK94","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"149","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Yeah, what do you need help with?","ADLF8HVS3C7IL","male","native","18-25",1,"A39Q4SNT7SRK94","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"150","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","Yeah, what do you need help with?","A231ZFAME6FLN","female","native","36-45",4,"A39Q4SNT7SRK94","male","native","26-35","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"151","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","I am so sorry mom, I forgot!","A1B76WYZ47BQJ","male","native","46-55",1,"A1CH3TODZNQCES","male","native","26-35","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"152","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","I am so sorry mom, I forgot!","A1OFPROOWWSHUF","male","native","26-35",1,"A1CH3TODZNQCES","male","native","26-35","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"153","3WS1NTTKEZ8WQESL3R62JO9ERBIF00","I am so sorry mom, I forgot!","A2T11H7YI7QPGD","male","native","26-35",2,"A1CH3TODZNQCES","male","native","26-35","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"154","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'll make sure that i bring them as soon as I get them. You know you can heat them up.","A219VCQZADQ45W","female","native","56-65",4,"ATIAMDY7P54P","female","native","56-65","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"155","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'll make sure that i bring them as soon as I get them. You know you can heat them up.","AQVXVMX61864S","male","native","26-35",2,"ATIAMDY7P54P","female","native","56-65","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"156","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","I'll make sure that i bring them as soon as I get them. You know you can heat them up.","AAL9C3HQU74I2","male","native","18-25",4,"ATIAMDY7P54P","female","native","56-65","0","11","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"157","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","You should go home and dry yourself off","AQVXVMX61864S","male","native","26-35",5,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"158","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","You should go home and dry yourself off","A2K9NNZQY3MGD3","female","native","56-65",4,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"159","3NJM2BJS4X2SBJCVTAVRQJPJ2CZCP2","You should go home and dry yourself off","A19D89YNO9Z52K","female","native","18-25",3,"A39Q4SNT7SRK94","male","native","26-35","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"160","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","No, I'm not okay and I don't want to talk about it.","A19D89YNO9Z52K","female","native","18-25",4,"ATIAMDY7P54P","female","native","56-65","0","12","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"161","3VZLGYJEYM6ASLPW7FPGVUC7DS8ZXO","No, I'm not okay and I don't want to talk about it.","ADLF8HVS3C7IL","male","native","18-25",3,"ATIAMDY7P54P","female","native","56-65","0","12","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
