Input.TaskType,Input.Condition,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
1,Default,0,4,3MH9DQ757X8IK00WCIQ4QGXX8Y4UG1,Well it sure wasn't me dude! I swear. I wouldn't do this to you!,36-45,{},very,{},female,native,,
1,Default,0,4,3MH9DQ757X8IK00WCIQ4QGXX8Y4UG1,Well it sure wasn't me dude! I swear. I wouldn't do this to you!,18-25,{},slightly,{},male,native,,
1,Default,0,4,3MH9DQ757X8IK00WCIQ4QGXX8Y4UG1,Well it sure wasn't me dude! I swear. I wouldn't do this to you!,36-45,{},moderately,{},male,native,,
1,Default,0,4,3Q5C1WP23NX4V6KETYXTBH1B7RI15E,"No, def did not tell her. Sorry dude.",36-45,{},moderately,{},female,native,,
1,Default,0,4,3Q5C1WP23NX4V6KETYXTBH1B7RI15E,"No, def did not tell her. Sorry dude.",26-35,{},none,{},male,native,,
1,Default,0,4,3Q5C1WP23NX4V6KETYXTBH1B7RI15E,"No, def did not tell her. Sorry dude.",26-35,{},slightly,{},female,native,,
1,Default,0,4,3STRJBFXOXN8M9HQ24L9JC3OW1ITKG,"Ah man, sorry to hear that. But you really shouldn't be hiding these things from her ya know?",36-45,{},moderately,{},female,native,,
1,Default,0,4,3STRJBFXOXN8M9HQ24L9JC3OW1ITKG,"Ah man, sorry to hear that. But you really shouldn't be hiding these things from her ya know?",18-25,{},extremely,{},male,native,,
1,Default,0,4,3STRJBFXOXN8M9HQ24L9JC3OW1ITKG,"Ah man, sorry to hear that. But you really shouldn't be hiding these things from her ya know?",18-25,{},moderately,{},female,native,,
1,Default,0,4,31LM9EDVOMOFGC6ONNZL9YXJSXKNJ4,Are you sure you didn't send her a text message when you were drinking last night?,18-25,{},slightly,{},male,profession,,
1,Default,0,4,31LM9EDVOMOFGC6ONNZL9YXJSXKNJ4,Are you sure you didn't send her a text message when you were drinking last night?,26-35,{},none,{},female,profession,,
1,Default,0,4,31LM9EDVOMOFGC6ONNZL9YXJSXKNJ4,Are you sure you didn't send her a text message when you were drinking last night?,18-25,{},moderately,{},male,profession,,
1,Default,0,4,3F0BG9B9MQJG8G90TGJZNOQH5IH7YS,I would never betray you like that.  I promise it wasn't me.,26-35,{},extremely,{},female,native,,
1,Default,0,4,3F0BG9B9MQJG8G90TGJZNOQH5IH7YS,I would never betray you like that.  I promise it wasn't me.,26-35,{},moderately,{},female,native,,
1,Default,0,4,3F0BG9B9MQJG8G90TGJZNOQH5IH7YS,I would never betray you like that.  I promise it wasn't me.,18-25,{},extremely,{},male,profession,,
1,Default,0,4,3IRIK4HM3BGK1DUQEEWIKJY27O36CI,Well it wasn't me,36-45,{},none,{},female,native,,
1,Default,0,4,3IRIK4HM3BGK1DUQEEWIKJY27O36CI,Well it wasn't me,18-25,{},none,{},male,native,,
1,Default,0,4,3IRIK4HM3BGK1DUQEEWIKJY27O36CI,Well it wasn't me,26-35,{},none,{},male,native,,
1,Default,0,4,3O7L7BFSHFLFRV95C6B27AOA1PAEI8,Dude I swear I didn't say anything about it to her,36-45,{},very,{},female,native,,
1,Default,0,4,3O7L7BFSHFLFRV95C6B27AOA1PAEI8,Dude I swear I didn't say anything about it to her,36-45,{},extremely,{},female,native,,
1,Default,0,4,3O7L7BFSHFLFRV95C6B27AOA1PAEI8,Dude I swear I didn't say anything about it to her,18-25,{},moderately,{},male,profession,,
1,Default,1,4,3OF2M9AATHK48LQP8WAR5045H0QKZF,"I'm sorry dude, hopefully she'll calm down.",18-25,{},moderately,{},female,native,,
1,Default,1,4,3OF2M9AATHK48LQP8WAR5045H0QKZF,"I'm sorry dude, hopefully she'll calm down.",18-25,{},moderately,{},male,profession,,
1,Default,1,4,3OF2M9AATHK48LQP8WAR5045H0QKZF,"I'm sorry dude, hopefully she'll calm down.",36-45,{},slightly,{},female,native,,
1,Default,1,4,3PS7W85Z80YO5DYZY7UKT3P8L6QT94,As you have a right to be! But I didn't say anything.,18-25,{},very,{},male,profession,,
1,Default,1,4,3PS7W85Z80YO5DYZY7UKT3P8L6QT94,As you have a right to be! But I didn't say anything.,18-25,{},none,{},male,profession,,
1,Default,1,4,3PS7W85Z80YO5DYZY7UKT3P8L6QT94,As you have a right to be! But I didn't say anything.,26-35,no,very,{},male,native,,
1,Default,1,4,3R9WASFE20CTSZYB7LJUPNC093QFZN,"If you have to sneak around, maybe its something you shouldnt be doing in the first place.",18-25,{},moderately,{},female,native,,
1,Default,1,4,3R9WASFE20CTSZYB7LJUPNC093QFZN,"If you have to sneak around, maybe its something you shouldnt be doing in the first place.",18-25,{},none,{},male,native,,
1,Default,1,4,3R9WASFE20CTSZYB7LJUPNC093QFZN,"If you have to sneak around, maybe its something you shouldnt be doing in the first place.",18-25,{},moderately,{},male,native,,
1,Default,1,4,3RU7GD8VPPP8I01RQWLR5OT1ORUSP9,"I don't know what to say, did you tell someone?",26-35,{},slightly,{},female,native,,
1,Default,1,4,3RU7GD8VPPP8I01RQWLR5OT1ORUSP9,"I don't know what to say, did you tell someone?",18-25,{},slightly,{},male,native,,
1,Default,1,4,3RU7GD8VPPP8I01RQWLR5OT1ORUSP9,"I don't know what to say, did you tell someone?",36-45,{},slightly,{},female,native,,
1,Default,1,4,3S0TNUHWKUEHAJJS7PORO3CBYHM8DJ,"Not me, man. I wouldn't do that to you, bro",36-45,{},very,{},female,native,,
1,Default,1,4,3S0TNUHWKUEHAJJS7PORO3CBYHM8DJ,"Not me, man. I wouldn't do that to you, bro",18-25,{},very,{},male,native,,
1,Default,1,4,3S0TNUHWKUEHAJJS7PORO3CBYHM8DJ,"Not me, man. I wouldn't do that to you, bro",18-25,{},moderately,{},male,profession,,
1,Default,1,4,3UJ1CZ6IZIL4PQJ86HCD7IOKXV3S55,"Dude, it was not me who else was there?",26-35,{},none,{},male,native,,
1,Default,1,4,3UJ1CZ6IZIL4PQJ86HCD7IOKXV3S55,"Dude, it was not me who else was there?",18-25,{},moderately,{},male,native,,
1,Default,1,4,3UJ1CZ6IZIL4PQJ86HCD7IOKXV3S55,"Dude, it was not me who else was there?",36-45,{},extremely,{},female,native,,
1,Default,1,4,33L7PJKHCHUOR8FPTFO6T7UX16T8TR,Well...that's water under the bridge at this point. You need to talk to Jane,18-25,{},moderately,{},male,native,,
1,Default,1,4,33L7PJKHCHUOR8FPTFO6T7UX16T8TR,Well...that's water under the bridge at this point. You need to talk to Jane,46-55,{},moderately,{},female,native,,
1,Default,1,4,33L7PJKHCHUOR8FPTFO6T7UX16T8TR,Well...that's water under the bridge at this point. You need to talk to Jane,26-35,{},none,{},male,native,,
1,Default,1,4,33OOO72IVIHQ3B52AR4BVTQGRVVTCV,"Well, maybe you shouldn't have done it without telling her.",26-35,{},none,{},female,profession,,
1,Default,1,4,33OOO72IVIHQ3B52AR4BVTQGRVVTCV,"Well, maybe you shouldn't have done it without telling her.",46-55,{},slightly,{},female,native,,
1,Default,1,4,33OOO72IVIHQ3B52AR4BVTQGRVVTCV,"Well, maybe you shouldn't have done it without telling her.",26-35,{},none,{},female,native,,
1,Default,1,4,3DY4FPOOA2K9M5YAXJULL6DNOGYRVX,Holy cow! Who might have ratted on you?,26-35,{},slightly,{},female,profession,,
1,Default,1,4,3DY4FPOOA2K9M5YAXJULL6DNOGYRVX,Holy cow! Who might have ratted on you?,18-25,{},slightly,{},male,native,,
1,Default,1,4,3DY4FPOOA2K9M5YAXJULL6DNOGYRVX,Holy cow! Who might have ratted on you?,26-35,{},slightly,{},male,native,,
1,Default,1,4,3IQ1VMJRYUGJQHZQS733YYZGXK39A3,That sucks. She's just worried about you.,26-35,{},slightly,{},male,native,,
1,Default,1,4,3IQ1VMJRYUGJQHZQS733YYZGXK39A3,That sucks. She's just worried about you.,36-45,{},slightly,{},female,native,,
1,Default,1,4,3IQ1VMJRYUGJQHZQS733YYZGXK39A3,That sucks. She's just worried about you.,18-25,{},slightly,{},male,native,,
1,Default,0,5,3OS4RQUCRABXA1VV173R355XIXJBFM,Sorry to hear that,18-25,{},slightly,{},male,profession,,
1,Default,0,5,3OS4RQUCRABXA1VV173R355XIXJBFM,Sorry to hear that,36-45,{},extremely,{},female,native,,
1,Default,0,5,3OS4RQUCRABXA1VV173R355XIXJBFM,Sorry to hear that,36-45,{},very,{},female,native,,
1,Default,0,5,3TDXMTX3CCQBEGGQ6OS4VMWXKRRI6W,This is awful. Want to meet up tonight to talk about it?,18-25,{},moderately,{},male,native,,
1,Default,0,5,3TDXMTX3CCQBEGGQ6OS4VMWXKRRI6W,This is awful. Want to meet up tonight to talk about it?,36-45,{},extremely,{},female,native,,
1,Default,0,5,3TDXMTX3CCQBEGGQ6OS4VMWXKRRI6W,This is awful. Want to meet up tonight to talk about it?,36-45,{},extremely,{},female,native,,
1,Default,0,5,3TK8OJTYM2HOASIVKRQWGBD8NVNVPG,"Don't worry, i'm sure you'll find someone much more loving and caring than him. :)",18-25,{},very,{},male,profession,,
1,Default,0,5,3TK8OJTYM2HOASIVKRQWGBD8NVNVPG,"Don't worry, i'm sure you'll find someone much more loving and caring than him. :)",26-35,no,extremely,{},male,native,,
1,Default,0,5,3TK8OJTYM2HOASIVKRQWGBD8NVNVPG,"Don't worry, i'm sure you'll find someone much more loving and caring than him. :)",36-45,{},very,{},female,native,,
1,Default,0,5,3TS1AR6UQRAA8PS5OQRBY3J1ZDBF7Z,"Tell him where to go, can't believe he'd do that to you!",36-45,{},extremely,{},female,native,,
1,Default,0,5,3TS1AR6UQRAA8PS5OQRBY3J1ZDBF7Z,"Tell him where to go, can't believe he'd do that to you!",26-35,{},very,{},female,native,,
1,Default,0,5,3TS1AR6UQRAA8PS5OQRBY3J1ZDBF7Z,"Tell him where to go, can't believe he'd do that to you!",26-35,{},very,{},male,native,,
1,Default,0,5,3VA45EW49OJQ3GQWYDTSKN12ON0O1L,What a jerk! How could he treat you that way? You deserve so much better.,46-55,{},extremely,{},male,native,,
1,Default,0,5,3VA45EW49OJQ3GQWYDTSKN12ON0O1L,What a jerk! How could he treat you that way? You deserve so much better.,26-35,{},extremely,{},female,native,,
1,Default,0,5,3VA45EW49OJQ3GQWYDTSKN12ON0O1L,What a jerk! How could he treat you that way? You deserve so much better.,36-45,{},extremely,{},female,native,,
1,Default,0,5,3XLBSAQ9Z58GD6J5P2LI1VZJBHT7Z1,Leave him!,26-35,{},slightly,{},female,native,,
1,Default,0,5,3XLBSAQ9Z58GD6J5P2LI1VZJBHT7Z1,Leave him!,18-25,{},very,{},male,native,,
1,Default,0,5,3XLBSAQ9Z58GD6J5P2LI1VZJBHT7Z1,Leave him!,46-55,{},moderately,{},female,native,,
1,Default,0,5,3Y4W8Q93L0GFLVF5FIZ1GHWJ9HYDV8,"Maybe you should talk to him first, stay cool",18-25,{},moderately,{},male,profession,,
1,Default,0,5,3Y4W8Q93L0GFLVF5FIZ1GHWJ9HYDV8,"Maybe you should talk to him first, stay cool",26-35,NONE,very,{},male,native,,
1,Default,0,5,3Y4W8Q93L0GFLVF5FIZ1GHWJ9HYDV8,"Maybe you should talk to him first, stay cool",26-35,{},slightly,{},female,native,,
1,Default,0,5,3Z2R0DQ0JIABGAV3N3QAKUHTCQWE2A,Spend some time on yourself,26-35,{},extremely,{},male,native,,
1,Default,0,5,3Z2R0DQ0JIABGAV3N3QAKUHTCQWE2A,Spend some time on yourself,36-45,{},slightly,{},female,native,,
1,Default,0,5,3Z2R0DQ0JIABGAV3N3QAKUHTCQWE2A,Spend some time on yourself,26-35,{},moderately,{},female,profession,,
1,Default,0,5,33FOTY3KENHPURTT88K1PN7LZ8ZC1S,Leave his ass.,26-35,{},moderately,{},female,native,,
1,Default,0,5,33FOTY3KENHPURTT88K1PN7LZ8ZC1S,Leave his ass.,18-25,{},moderately,{},female,native,,
1,Default,0,5,33FOTY3KENHPURTT88K1PN7LZ8ZC1S,Leave his ass.,26-35,{},none,{},female,profession,,
1,Default,0,5,33IZTU6J82XDR93ICNV8Z1F4QQ2XS1,Stand him up when he comes to pick you up.,18-25,{},very,{},male,profession,,
1,Default,0,5,33IZTU6J82XDR93ICNV8Z1F4QQ2XS1,Stand him up when he comes to pick you up.,46-55,{},very,{},male,native,,
1,Default,0,5,33IZTU6J82XDR93ICNV8Z1F4QQ2XS1,Stand him up when he comes to pick you up.,26-35,{},slightly,{},male,native,,
1,Default,1,5,354P56DE9LZJCUXRUARA522GOXOS72,"If I was petty, I'd tell you to break up with him first lol. You should probably just talk to him.",26-35,{},none,{},male,native,,
1,Default,1,5,354P56DE9LZJCUXRUARA522GOXOS72,"If I was petty, I'd tell you to break up with him first lol. You should probably just talk to him.",36-45,{},slightly,{},female,native,,
1,Default,1,5,354P56DE9LZJCUXRUARA522GOXOS72,"If I was petty, I'd tell you to break up with him first lol. You should probably just talk to him.",26-35,{},moderately,{},male,native,,
1,Default,1,5,39JEC7537VX5G39RFM4QWBE1OFSCV9,What happened?,36-45,{},none,{},female,native,,
1,Default,1,5,39JEC7537VX5G39RFM4QWBE1OFSCV9,What happened?,18-25,{},slightly,{},female,native,,
1,Default,1,5,39JEC7537VX5G39RFM4QWBE1OFSCV9,What happened?,18-25,{},moderately,{},male,profession,,
1,Default,1,5,3KJYX6QCMA7SOHFXPELCJFRWE0QJVL,If I were you I'd just go ahead and break up with him now. He clearly wants out so there's no point in staying together.,18-25,{},extremely,{},male,native,,
1,Default,1,5,3KJYX6QCMA7SOHFXPELCJFRWE0QJVL,If I were you I'd just go ahead and break up with him now. He clearly wants out so there's no point in staying together.,18-25,{},none,{},female,native,,
1,Default,1,5,3KJYX6QCMA7SOHFXPELCJFRWE0QJVL,If I were you I'd just go ahead and break up with him now. He clearly wants out so there's no point in staying together.,26-35,{},moderately,{},male,native,,
1,Default,1,5,3OCHAWUVGPGF3QQA7EM68FOU9ZMKXA,Teri Don't get angry. Try to think positively and there are chances that you can have a chance to compromise with Dave. Good Luck!,26-35,{},slightly,{},female,native,,
1,Default,1,5,3OCHAWUVGPGF3QQA7EM68FOU9ZMKXA,Teri Don't get angry. Try to think positively and there are chances that you can have a chance to compromise with Dave. Good Luck!,26-35,{},moderately,{},male,native,,
1,Default,1,5,3OCHAWUVGPGF3QQA7EM68FOU9ZMKXA,Teri Don't get angry. Try to think positively and there are chances that you can have a chance to compromise with Dave. Good Luck!,36-45,{},very,{},female,native,,
1,Default,1,5,3QEMNNSB2YVDA5E9XKWLA3GGNZF7DY,Are you sure about your source? Maybe someone is trying to break you up and it's false??,18-25,NO,slightly,{},male,profession,,
1,Default,1,5,3QEMNNSB2YVDA5E9XKWLA3GGNZF7DY,Are you sure about your source? Maybe someone is trying to break you up and it's false??,26-35,{},none,{},male,native,,
1,Default,1,5,3QEMNNSB2YVDA5E9XKWLA3GGNZF7DY,Are you sure about your source? Maybe someone is trying to break you up and it's false??,46-55,{},none,{},male,native,,
1,Default,1,5,3RXCAC0YISLKM3TJ9FPZUOF8B6YG8R,I want to know what made him to decide to do it on Valentine's day!,26-35,{},slightly,{},male,native,,
1,Default,1,5,3RXCAC0YISLKM3TJ9FPZUOF8B6YG8R,I want to know what made him to decide to do it on Valentine's day!,46-55,{},moderately,{},male,native,,
1,Default,1,5,3RXCAC0YISLKM3TJ9FPZUOF8B6YG8R,I want to know what made him to decide to do it on Valentine's day!,26-35,{},slightly,{},female,native,,
1,Default,1,5,3U5NZHP4LSYJSRNBF29S1AMZFHPPHZ,I'm always here if you need to vent. But dont do anything crazy. Talk with him?,46-55,{},moderately,{},female,native,,
1,Default,1,5,3U5NZHP4LSYJSRNBF29S1AMZFHPPHZ,I'm always here if you need to vent. But dont do anything crazy. Talk with him?,26-35,NONE,extremely,{},male,native,,
1,Default,1,5,3U5NZHP4LSYJSRNBF29S1AMZFHPPHZ,I'm always here if you need to vent. But dont do anything crazy. Talk with him?,18-25,{},very,{},male,none,,
1,Default,1,5,3WQ3B2KGE9C6KM1NU8O6E313HQXB1O,"What a jerk, maybe you should just beat him to it and break up with him first!",36-45,{},none,{},female,native,,
1,Default,1,5,3WQ3B2KGE9C6KM1NU8O6E313HQXB1O,"What a jerk, maybe you should just beat him to it and break up with him first!",36-45,{},extremely,{},female,native,,
1,Default,1,5,3WQ3B2KGE9C6KM1NU8O6E313HQXB1O,"What a jerk, maybe you should just beat him to it and break up with him first!",36-45,{},moderately,{},female,native,,
1,Default,1,5,32SCWG5HII03V23UJJIO4JX96826PI,"That is horrible, I think you should talk to him about it and end it with him yourself, how did you find out?",26-35,{},very,{},female,native,,
1,Default,1,5,32SCWG5HII03V23UJJIO4JX96826PI,"That is horrible, I think you should talk to him about it and end it with him yourself, how did you find out?",18-25,{},very,{},male,native,,
1,Default,1,5,32SCWG5HII03V23UJJIO4JX96826PI,"That is horrible, I think you should talk to him about it and end it with him yourself, how did you find out?",26-35,{},moderately,{},male,native,,
1,Default,1,5,3300DTYQT3DS8TXOPEGBGCFWS3LQEP,Break up with him first and get the upper hand.,26-35,{},slightly,{},male,native,,
1,Default,1,5,3300DTYQT3DS8TXOPEGBGCFWS3LQEP,Break up with him first and get the upper hand.,26-35,{},none,{},male,native,,
1,Default,1,5,3300DTYQT3DS8TXOPEGBGCFWS3LQEP,Break up with him first and get the upper hand.,26-35,NONE,very,{},male,native,,
1,Default,0,6,3FTOP5WARGKCVGEHMHXNYM16K2Q0JJ,You are forgiven...I could never give up coffee.,36-45,{},very,{},female,native,,
1,Default,0,6,3FTOP5WARGKCVGEHMHXNYM16K2Q0JJ,You are forgiven...I could never give up coffee.,36-45,{},very,{},male,native,,
1,Default,0,6,3FTOP5WARGKCVGEHMHXNYM16K2Q0JJ,You are forgiven...I could never give up coffee.,46-55,{},very,{},male,native,,
1,Default,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,26-35,{},very,{},male,native,,
1,Default,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,26-35,{},very,{},female,native,,
1,Default,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,18-25,{},extremely,{},female,native,,
1,Default,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",26-35,{},moderately,{},male,native,,
1,Default,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",18-25,{},very,{},male,native,,
1,Default,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",18-25,{},moderately,{},female,native,,
1,Default,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",36-45,{},extremely,{},female,native,,
1,Default,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",46-55,{},extremely,{},female,native,,
1,Default,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",36-45,{},slightly,{},female,native,,
1,Default,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",36-45,{},none,{},male,native,,
1,Default,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",36-45,{},none,{},female,native,,
1,Default,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",26-35,{},none,{},male,native,,
1,Default,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),36-45,{},slightly,{},female,native,,
1,Default,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),26-35,No.,extremely,{},male,native,,
1,Default,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),26-35,{},extremely,{},female,native,,
1,Default,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,46-55,{},slightly,{},female,native,,
1,Default,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,26-35,{},moderately,{},female,native,,
1,Default,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,18-25,{},slightly,{},male,native,,
1,Default,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,26-35,{},very,{},male,profession,,
1,Default,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,36-45,{},slightly,{},female,native,,
1,Default,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,26-35,{},slightly,{},male,native,,
1,Default,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},very,{},female,native,,
1,Default,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},slightly,{},male,native,,
1,Default,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},slightly,{},male,native,,
1,Default,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,26-35,{},slightly,{},female,native,,
1,Default,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,26-35,NONE,none,{},male,native,,
1,Default,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,18-25,{},slightly,{},male,native,,
1,Default,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,26-35,{},moderately,{},female,profession,,
1,Default,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,36-45,{},slightly,{},female,native,,
1,Default,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,26-35,{},moderately,{},male,native,,
1,Default,1,6,3L6L49WXW1TLN5HXGGGV9F8EJBN54Q,your sins are forgiven jess. lol,36-45,{},extremely,{},female,native,,
1,Default,1,6,3L6L49WXW1TLN5HXGGGV9F8EJBN54Q,your sins are forgiven jess. lol,36-45,{},very,{},female,native,,
1,Default,1,6,3L6L49WXW1TLN5HXGGGV9F8EJBN54Q,your sins are forgiven jess. lol,18-25,{},very,{},male,native,,
1,Default,1,6,3L6L49WXW1TLN5HXGGGV9F8EJFI45S,"No, I gave up on my diet and needed a cup of coffee.  Didn't think one would bother me to much.",18-25,{},slightly,{},male,native,,
1,Default,1,6,3L6L49WXW1TLN5HXGGGV9F8EJFI45S,"No, I gave up on my diet and needed a cup of coffee.  Didn't think one would bother me to much.",46-55,{},very,{},male,native,,
